DATE,OPEN,HIGH,LOW,CLOSE
20131220,-0.119,-0.135,-0.276,0.071
20131224,1.041,0.998,0.593,0.119
20131225,-0.596,-0.119,0.028,0.757
20131226,1.414,1.09,1.433,1.022
20131227,0.881,0.288,-0.159,0.028
20131230,0.245,0.538,0.782,0.692
20140106,-0.751,-0.962,-1.986,-2.375
20140107,-1.952,-1.425,-0.507,-0.596
20140108,0.681,1.161,0.772,1.923
20140109,0.371,-0.728,-0.429,-1.507
20140110,-1.37,-0.516,-0.53,0.2
20140114,-0.814,-1.649,-2.383,-3.126
20140115,-0.052,0.934,1.63,2.474
20140116,1.245,0.834,0.469,-0.39
20140117,-0.949,-0.994,-0.564,-0.081
20140120,0.183,-0.356,-0.305,-0.591
20140121,-0.084,1.059,0.841,0.982
20140122,0.242,-0.152,-0.475,0.158
20140123,0.958,0.553,0.377,-0.794
20140124,-2.723,-3.012,-2.596,-1.958
20140127,-2.501,-2.454,-2.348,-2.539
20140128,-0.351,-0.143,0.129,-0.171
20140129,0.832,1.941,1.375,2.66
20140130,-0.341,-1.779,-2.04,-2.48
20140131,0.129,0.206,-0.603,-0.618
20140203,-2.297,-1.98,-1.018,-2
20140204,-2.987,-3.363,-4.239,-4.267
20140205,-0.982,-0.775,-0.09,1.22
20140206,0.143,0.441,1.131,-0.178
20140207,1.074,1.139,1.413,2.148
20140210,1.796,1.74,1.464,1.754
20140212,1.18,1.006,1.369,0.554
20140213,-0.242,-0.588,-1.919,-1.809
20140214,-1.689,-0.739,-1.707,-1.537
20140217,-1.347,-1.723,-0.201,0.558
20140218,1.183,3.221,1.777,3.079
20140219,1.47,-0.637,1.439,-0.518
20140220,-0.193,-0.502,-1.721,-2.173
20140221,-0.563,1.062,1.307,2.842
20140224,1.258,0.627,0.27,-0.188
20140225,1.334,0.745,2.022,1.431
20140226,-0.709,-0.066,-0.409,-0.537
20140227,0.291,-0.462,-0.35,-0.32
20140228,-0.069,-0.476,-0.736,-0.551
20140303,-1.775,-1.748,-2.004,-1.281
20140304,-0.773,0.444,0.712,0.472
20140305,2.39,1.628,2.386,1.189
20140306,0.186,1.397,-0.175,1.579
20140307,2.297,0.718,1.826,0.916
20140310,-0.546,-0.304,-0.38,-1.013
20140311,-0.119,-0.066,0.24,0.685
20140312,-1.164,-1.558,-1.978,-2.62
20140313,-1.046,-0.67,-0.255,-0.097
20140314,-2.189,-2.582,-3.507,-3.351
20140317,-1.89,-1.249,-0.544,-0.35
20140318,1.65,1.205,1.374,0.931
20140319,0.03,0.893,-0.678,0.355
20140320,0.365,-0.786,-0.663,-1.661
20140324,-1.742,-0.237,0.558,1.75
20140325,0.726,0.121,0.173,-0.361
20140326,0.825,0.262,0.622,0.373
20140327,-1.494,0.615,-1.213,1.002
20140328,1.874,0.365,2.037,0.499
20140331,1.79,0.881,1.351,0.893
20140401,0.208,0.181,0.226,-0.242
20140402,0.184,1.33,0.957,1.038
20140403,0.744,0.627,0.557,0.837
20140404,-0.024,-0.436,0.162,-0.054
20140407,-0.835,-1.352,-1.588,-1.707
20140408,-1.115,-1.049,-1.083,-1.373
20140409,-1.919,-1.628,-2.257,-2.125
20140410,0.335,0.077,-0.315,0.003
20140411,-3.204,-3.13,-2.485,-2.407
20140414,-1.007,-0.411,0.001,-0.358
20140415,1.299,0.63,0.603,0.621
20140416,0.412,2.268,1.114,2.963
20140417,1.887,0.556,1.589,-0.001
20140418,0.647,0.248,0.631,0.683
20140421,0.414,0.773,0.418,-0.027
20140422,0.253,-0.309,-0.792,-0.855
20140423,-0.729,-0.398,0.489,1.089
20140424,0.57,0.117,-0.639,-0.976
20140425,-1.338,-0.061,-0.276,0.168
20140428,-0.558,-1.595,-0.722,-0.982
20140430,0.723,0.676,0.359,0.111
20140501,-0.365,0.497,0.457,1.258
20140502,0.787,-0.133,0.45,-0.191
20140507,-1.1,-1.214,-2.619,-2.977
20140508,-1.124,-0.313,0.531,0.924
20140509,-0.244,0.083,-0.12,0.253
20140512,0.506,-0.223,0.277,-0.353
20140513,1.363,1.6,1.611,1.931
20140514,0.123,-0.307,-0.069,-0.137
20140515,-0.733,-0.789,-1.118,-0.749
20140516,-1.359,-1.393,-1.232,-1.42
20140519,0.3,0.298,-0.176,-0.642
20140520,-0.295,-0.046,0.33,0.49
20140521,-0.846,-0.637,-0.526,-0.235
20140522,1.552,2.215,1.303,2.083
20140523,1.558,1.101,1.802,0.864
20140526,1.252,0.511,0.874,0.966
20140527,-0.019,0.965,0.394,0.233
20140528,0.391,-0.182,0.136,0.235
20140529,-0.419,-0.016,-0.237,0.073
20140530,0.833,0.178,0.121,-0.337
20140602,0.474,1.5,1.266,2.053
20140603,2.086,0.849,1.668,0.656
20140604,-0.143,-0.131,-0.272,0.224
20140605,0.299,0.459,0.211,0.076
20140606,0.173,0.021,0.172,-0.014
20140609,0.432,0.41,0.487,0.31
20140610,-0.485,-0.143,-0.992,-0.858
20140611,-0.867,-0.721,0.212,0.497
20140612,-0.387,-0.55,-0.915,-0.639
20140613,-0.747,0.855,-0.209,0.827
20140616,1.463,-0.43,0.244,-1.096
20140617,-0.577,-0.198,0.546,0.285
20140618,0.313,0.749,0.313,0.929
20140619,0.865,1.543,0.948,1.61
20140620,1.438,0.303,1.098,-0.076
20140623,0.389,0.134,0.199,0.129
20140624,-0.775,-0.117,-0.547,0.045
20140625,-0.021,-0.498,0.088,-0.716
20140626,0.15,-0.018,0.082,0.274
20140627,-0.192,-0.335,-1.656,-1.404
20140630,-0.862,-0.761,0.166,0.444
20140701,0.133,1.382,0.619,1.076
20140702,1.482,0.36,1.371,0.285
20140703,0.189,-0.06,-0.199,-0.141
20140704,0.356,0.356,0.623,0.577
20140707,-0.368,-0.081,-0.264,-0.374
20140708,-0.841,-0.569,-1.009,-0.424
20140709,-0.721,-0.568,-0.262,-0.077
20140710,0.813,0.158,0.198,-0.565
20140711,-1.418,-0.804,-0.752,-0.345
20140714,0.638,0.792,0.515,0.872
20140715,1.016,0.758,1.092,0.641
20140716,0.099,-0.114,0.058,-0.103
20140717,0.346,0.271,-0.047,-0.059
20140718,-1.626,-1.598,-1.559,-1.011
20140722,0.803,1.121,1.168,0.835
20140723,0.461,-0.103,0.192,-0.096
20140724,-0.11,0.045,-0.558,-0.288
20140725,-0.051,0.485,0.717,1.128
20140728,0.549,0.637,0.554,0.462
20140729,0.889,0.488,0.833,0.569
20140730,0.334,0.217,0.25,0.18
20140731,0.739,0.592,0.154,-0.163
20140801,-1.416,-1.005,-0.756,-0.627
20140804,-0.238,-0.427,-0.394,-0.314
20140805,0.208,-0.182,-0.822,-1.001
20140806,-1.605,-1.535,-1.264,-1.053
20140807,-0.798,-0.184,-0.394,0.478
20140808,-0.497,-1.113,-2.067,-3.026
20140811,-0.273,0.577,1.479,2.355
20140812,0.941,0.49,1.011,0.203
20140813,-0.35,-0.001,-0.115,0.344
20140814,1.136,0.673,1.082,0.661
20140815,0.214,-0.069,0.027,0.025
20140818,0.009,0.241,0.173,0.028
20140819,0.867,0.718,0.818,0.827
20140820,0.22,0.109,0.03,0.03
20140821,0.29,0.702,0.595,0.849
20140822,0.559,0.172,-0.009,-0.302
20140825,-0.055,-0.001,0.187,0.475
20140826,0.001,-0.098,-0.219,-0.591
20140827,-0.341,-0.161,-0.345,0.088
20140828,-0.479,-0.645,-0.273,-0.484
20140829,-0.378,-0.26,-0.441,-0.228
20140901,0.199,0.2,0.552,0.337
20140902,0.467,1.657,0.488,1.233
20140903,1.729,0.583,1.325,0.381
20140904,-0.611,-0.612,-0.382,-0.332
20140905,0.578,0.38,-0.142,-0.048
20140908,-0.473,-0.395,0.096,0.232
20140909,0.493,0.415,0.508,0.28
20140910,-0.681,-0.001,-0.454,0.251
20140911,1.219,0.819,1.203,0.76
20140912,0.026,0.372,0.194,0.245
20140916,0.069,-0.292,-0.088,-0.231
20140917,0.327,0.195,0.111,-0.144
20140918,0.552,0.852,0.72,1.12
20140919,0.878,1.589,1.041,1.566
20140922,0.637,-0.398,-0.005,-0.709
20140924,-1.086,-0.586,-0.468,-0.238
20140925,1.367,1.045,1.292,1.27
20140926,-1.476,-0.751,-1.333,-0.885
20140929,1.549,0.568,1.076,0.496
20140930,-0.53,-0.562,-1.258,-0.844
20141001,-0.489,-0.165,0.139,-0.566
20141002,-1.735,-1.888,-2.74,-2.648
20141003,-1.769,-1.352,-0.56,0.297
20141006,1.688,1.654,1.589,1.154
20141007,-0.259,-0.358,-0.334,-0.676
20141008,-1.697,-1.711,-1.501,-1.197
20141009,0.684,0.565,-0.386,-0.753
20141010,-2.51,-2.488,-1.56,-1.159
20141014,-1.688,-1.681,-2.005,-2.408
20141015,-0.181,-0.035,-0.021,0.913
20141016,-1.372,-1.857,-1.65,-2.248
20141017,-0.06,0.159,-0.983,-1.407
20141020,0.179,1.874,1.981,3.905
20141021,1.954,0.027,-0.391,-2.052
20141022,-0.511,0.531,1.61,2.61
20141023,0.369,0.241,0.387,-0.375
20141024,1.712,0.944,1.138,1.003
20141027,0.325,0.305,0.666,0.633
20141028,-0.267,-0.322,-0.46,-0.383
20141029,0.514,1.426,0.857,1.451
20141030,0.993,0.676,1.227,0.668
20141031,1.405,5.169,1.48,4.713
20141104,5.628,3.528,5.557,2.697
20141105,0.314,-0.777,0.342,0.443
20141106,1.232,0.299,-0.315,-0.859
20141107,-0.35,-0.634,0.588,0.522
20141110,-1.043,-0.712,-0.66,-0.593
20141111,0.661,2.014,0.846,2.027
20141112,2.249,1.639,1.85,0.425
20141113,-0.355,-0.247,-0.409,1.132
20141114,1.893,0.686,1.164,0.562
20141117,-0.797,-0.637,-2.296,-3.001
20141118,-1.114,-0.302,1.637,2.158
20141119,1.131,0.665,0.547,-0.319
20141120,0.134,-0.372,-0.058,0.07
20141121,-0.703,-0.15,-0.945,0.327
20141125,1.177,0.624,1.534,0.288
20141126,-0.818,-0.331,-0.212,-0.138
20141127,-0.216,-0.493,-0.715,-0.78
20141128,0.171,0.718,0.685,1.218
20141201,0.775,1.009,0.824,0.743
20141202,0.034,0.219,0.012,0.415
20141203,1.651,1.091,1.251,0.323
20141204,0.616,0.172,0.657,0.937
20141205,-0.336,0.054,-0.302,0.186
20141208,1.021,0.604,0.62,0.085
20141209,-1.03,-0.772,-0.541,-0.684
20141210,-1.111,-1.317,-2.648,-2.276
20141211,-2.545,-2.108,-1.544,-0.895
20141212,0.795,1.358,1.483,0.659
20141215,-1.198,-1.54,-1.52,-1.579
20141216,-1.466,-2.125,-1.91,-2.033
20141217,-1.032,-0.026,-0.251,0.384
20141218,2.682,2.243,2.742,2.294
20141219,2.124,1.99,1.937,2.362
20141222,0.992,0.403,0.577,0.078
20141224,0.881,1.028,1.288,1.235
20141225,-0.209,-0.241,-0.151,-0.255
20141226,-0.146,0.063,-0.026,0.057
20141229,0.76,0.396,-1.379,-0.501
20141230,-1.193,-1.127,-0.428,-1.587
20150105,-2.149,-0.981,-1.336,-0.241
20150106,-1.302,-2.479,-1.979,-3.065
20150107,-1.73,-0.802,-0.436,0.013
20150108,1.53,1.573,1.229,1.655
20150109,1.462,0.572,0.664,0.178
20150113,-2.029,-1.481,-1.774,-0.642
20150114,-0.053,-0.299,-0.344,-1.722
20150115,-0.525,0.616,0.509,1.845
20150116,-0.356,-1.633,-1.576,-1.44
20150119,1.111,1.035,1.904,0.886
20150120,0.416,1.898,0.913,2.048
20150121,1.379,-0.215,0.67,-0.495
20150122,-0.012,0.154,0.277,0.281
20150123,1.229,1.011,1.335,1.049
20150126,-1.35,-0.344,-1.008,-0.247
20150127,2.082,1.683,1.992,1.702
20150128,-0.19,0.461,-0.1,0.154
20150129,0.289,-0.403,-0.232,-1.071
20150130,0.687,0.167,0.488,0.386
20150202,-1.427,-1.016,-1.148,-0.66
20150203,0.671,0.149,-1.08,-1.274
20150204,-0.598,0.5,1.512,1.959
20150205,0.227,-0.7,-0.288,-0.99
20150206,0.606,0.461,0.675,0.819
20150209,0.531,0.557,0.287,0.359
20150210,-0.72,-0.712,-0.588,-0.335
20150212,1.331,1.862,1.887,1.836
20150213,-0.041,-0.241,-0.111,-0.37
20150216,0.735,0.622,0.638,0.509
20150217,-0.413,-0.359,-0.433,-0.098
20150218,0.856,1.067,1.062,1.172
20150219,0.734,0.656,0.798,0.36
20150220,0.542,0.209,0.33,0.369
20150223,0.885,0.804,0.569,0.732
20150224,-0.169,0.509,0.141,0.737
20150225,0.905,0.243,0.675,-0.098
20150226,-0.26,0.759,0.185,1.074
20150227,1.37,0.396,0.684,0.065
20150302,0.133,0.39,0.323,0.154
20150303,0.218,-0.151,-0.238,-0.062
20150304,-1.03,-0.945,-0.77,-0.595
20150305,-0.314,0.186,0.368,0.258
20150306,0.836,1.124,0.816,1.162
20150309,0.308,-0.536,-0.397,-0.956
20150310,0.096,0.245,-0.841,-0.67
20150311,-1.526,-0.463,0.035,0.312
20150312,0.975,0.905,1.022,1.419
20150313,1.754,1.709,1.416,1.376
20150316,0.656,0.069,0.964,-0.043
20150317,0.934,0.673,0.76,0.987
20150318,-0.093,0.389,0.082,0.551
20150319,0.549,0.007,-0.396,-0.348
20150320,-0.179,0.042,0.537,0.429
20150323,0.656,1.084,0.862,0.988
20150324,0.565,-0.04,0.314,-0.207
20150325,0.136,0.024,-0.531,0.166
20150326,-0.712,-0.773,-0.746,-1.403
20150327,-1.185,-0.169,-1.544,-0.957
20150330,-0.411,-0.594,0.665,0.65
20150331,1.529,0.682,-0.106,-1.059
20150401,-2.39,-2.124,-1.463,-0.9
20150402,0.064,1.236,0.984,1.45
20150403,0.766,0.006,0.906,0.631
20150406,0.031,-0.057,-0.248,-0.191
20150407,1.257,1.245,1.342,1.243
20150408,0.971,0.901,0.981,0.757
20150409,0.614,0.562,0.652,0.745
20150410,0.695,0.244,0.115,-0.151
20150413,-0.111,-0.152,-0.099,-0.011
20150414,-0.697,-0.266,0.015,0.016
20150415,0.05,-0.046,-0.024,-0.196
20150416,0.121,-0.096,-0.413,0.081
20150417,-0.263,-0.398,-0.527,-1.178
20150420,-1.574,-0.452,-0.839,-0.094
20150421,1.175,0.925,1.042,1.389
20150422,1.35,1.176,1.537,1.123
20150423,1.131,0.532,0.664,0.267
20150424,-0.42,-0.543,-0.511,-0.834
20150427,-0.391,-0.364,-0.52,-0.184
20150428,0.024,0.321,0.61,0.378
20150430,-1.108,-1.406,-2.677,-2.724
20150501,-1.711,-1.539,-0.532,0.06
20150507,-0.794,-0.453,-0.731,-1.235
20150508,-0.211,-0.012,0.233,0.451
20150511,1.653,1.129,1.461,1.24
20150512,-0.15,-0.269,-0.61,0.02
20150513,-0.201,0.838,0.139,0.71
20150514,0.473,-0.375,0.267,-0.989
20150515,0.161,0.167,0.444,0.828
20150518,0.37,0.704,0.546,0.794
20150519,1.062,0.988,1.036,0.682
20150520,0.988,0.947,1.006,0.846
20150521,0.197,0.207,0.135,0.031
20150522,-0.033,-0.21,-0.223,0.304
20150525,0.607,0.685,0.928,0.734
20150526,0.487,0.274,0.296,0.116
20150527,-0.248,0.192,-0.076,0.172
20150528,1.023,0.69,0.539,0.385
20150529,-0.389,-0.092,0.171,0.057
20150601,-0.321,-0.199,-0.48,0.033
20150602,0.78,0.117,0.293,-0.13
20150603,-0.787,-0.551,-0.355,-0.34
20150604,0.472,0.225,0.198,0.072
20150605,-0.69,-0.352,-0.368,-0.133
20150608,0.68,0.315,-0.02,-0.018
20150609,-1.199,-1.04,-1.303,-1.78
20150610,-0.825,-0.333,-0.395,-0.249
20150611,0.284,0.581,0.805,1.665
20150612,1.222,0.266,0.756,0.118
20150615,-1.116,-0.175,-0.622,-0.095
20150616,0.63,-0.163,0.144,-0.639
20150617,-0.132,-0.222,-0.533,-0.191
20150618,-0.556,-0.605,-0.678,-1.136
20150619,-0.204,-0.03,0.426,0.913
20150622,0.108,1.176,0.488,1.251
20150623,1.835,1.824,1.754,1.849
20150624,1.649,0.686,1.485,0.281
20150625,-0.536,-0.412,-0.383,-0.464
20150626,-0.093,-0.388,-0.525,-0.315
20150629,-2.204,-2.062,-2.734,-2.922
20150630,-0.649,-0.583,0.125,0.624
20150701,0.576,0.51,0.53,0.461
20150702,1.346,1.245,1.251,0.946
20150703,-0.435,-0.215,-0.238,0.084
20150706,-1.36,-1.208,-2.072,-2.104
20150707,0.76,0.576,1.611,1.306
20150708,-0.353,-0.575,-2.992,-3.186
20150709,-4.331,-2.268,-3.204,0.595
20150710,2.075,0.616,3.116,-0.382
20150713,0.503,0.708,0.965,1.555
20150714,2.112,1.555,2.042,1.46
20150715,0.605,0.298,0.387,0.382
20150716,0.536,0.564,0.592,0.666
20150717,0.28,0.225,0.433,0.246
20150721,0.564,0.921,0.48,0.921
20150722,-0.509,-0.829,-0.65,-1.198
20150723,0.173,0.147,0.352,0.437
20150724,-0.436,-0.371,-0.588,-0.676
20150727,-1.121,-0.703,-1.221,-0.951
20150728,-0.915,-0.31,-1.032,-0.104
20150729,1.168,0.01,0.668,-0.128
20150730,0.122,0.77,1.174,1.077
20150731,0.273,0.008,0.112,0.304
20150803,0.164,-0.112,-0.344,-0.181
20150804,-0.381,-0.049,0.255,-0.135
20150805,0.137,0.792,0.105,0.456
20150806,1.351,0.491,0.946,0.244
20150807,-0.808,-0.305,-0.47,0.291
20150810,0.081,0.322,0.241,0.405
20150811,1.455,0.604,-0.17,-0.424
20150812,-1.386,-1.17,-1.365,-1.596
20150813,-1.171,-0.335,0.02,0.989
20150814,0.615,-0.138,0.871,-0.37
20150817,0.398,0.307,0.275,0.49
20150818,0.196,-0.028,0.021,-0.32
20150819,-0.842,-0.686,-1.605,-1.628
20150820,-1.344,-1.352,-0.918,-0.94
20150821,-2.42,-2.546,-3.028,-3.029
20150824,-3.281,-2.998,-4.941,-4.715
20150825,-4.852,-1.681,-4.146,-4.039
20150826,-1.538,-2.106,-0.187,3.152
20150827,4.3,1.972,4.267,1.07
20150828,1.215,2.014,2.218,2.98
20150831,0.518,-0.907,-0.804,-1.293
20150901,-1.288,-1.281,-3.165,-3.912
20150902,-4.926,-1.665,-1.712,-0.388
20150903,2.748,0.076,1.773,0.48
20150904,-0.259,-0.921,-3.178,-2.17
20150907,-3.542,-1.643,-0.738,0.383
20150908,1.5,-0.284,-0.362,-2.456
20150909,-1.03,4.4,1.94,7.426
20150910,3.652,-1.882,1.117,-2.541
20150911,-1.438,-0.313,0.932,-0.194
20150914,1.015,-0.103,-1.105,-1.648
20150915,-1.418,-0.079,0.395,0.338
20150916,0.856,-0.205,0.549,0.802
20150917,0.677,0.959,1.07,1.424
20150918,-0.472,-0.937,-1.211,-1.984
20150924,-2.617,-2.379,-2.793,-2.797
20150925,-1.045,0.082,-0.503,1.741
20150928,1.088,0.033,0.45,-1.325
20150929,-2.569,-2.948,-3.837,-4.132
20150930,-0.958,0.54,1.631,2.665
20151001,1.65,2.1,1.216,1.904
20151002,0.482,-0.313,0.849,0.015
20151005,2.01,1.694,1.875,1.569
20151006,2.106,1.609,1.252,0.998
20151007,-0.736,0.035,-0.287,0.75
20151008,0.781,0.117,0.435,-0.997
20151009,-0.159,0.206,0.349,1.627
20151013,0.293,-0.429,0.213,-1.112
20151014,-1.254,-1.279,-2.176,-1.903
20151015,-1.681,0.244,-0.413,1.144
20151016,2.747,1.241,2.671,1.071
20151019,-0.099,-0.455,-0.883,-0.882
20151020,-0.204,-0.333,0.384,0.418
20151021,-0.428,1.912,0.108,1.889
20151022,1.508,-0.141,1.14,-0.64
20151023,1.715,1.795,1.997,2.09
20151026,1.447,0.911,1.013,0.645
20151027,-0.395,-0.651,-0.937,-0.902
20151028,-0.71,-0.208,0.289,0.669
20151029,1.158,0.818,-0.03,0.173
20151030,-0.642,0.634,-0.132,0.775
20151102,-0.515,-1.793,-0.767,-2.118
20151104,0.605,1.53,1.521,1.296
20151105,0.464,0.079,0.364,0.996
20151106,0.863,0.661,0.885,0.777
20151109,1.125,2.003,1.167,1.939
20151110,0.234,-0.053,0.347,0.145
20151111,0.742,0.254,0.742,0.102
20151112,0.217,0.009,-0.021,0.032
20151113,-0.763,-0.632,-1.073,-0.513
20151116,-1.194,-0.77,-0.708,-1.042
20151117,1.942,1.403,1.938,1.214
20151118,0.661,0.576,0.077,0.094
20151119,0.401,0.598,0.597,1.066
20151120,-0.257,-0.398,-0.232,0.101
20151124,0.382,0.372,0.602,0.227
20151125,-0.096,-0.413,-0.243,-0.389
20151126,0.368,0.606,0.703,0.487
20151127,0.321,0.008,-0.477,-0.304
20151130,-0.686,-0.633,-0.625,-0.689
20151201,-0.294,0.724,0.455,1.333
20151202,0.797,-0.051,0.648,-0.372
20151203,-0.316,-0.171,-0.319,0.009
20151204,-1.408,-1.549,-2.128,-2.208
20151207,0.477,0.763,1.189,0.988
20151208,-0.104,-0.239,-1.032,-1.049
20151209,-1.527,-1.472,-1.111,-0.987
20151210,-1.672,-1.815,-1.224,-1.327
20151211,-0.259,0.818,-0.026,0.961
20151214,-0.705,-1.94,-2.177,-1.821
20151215,-0.096,-0.074,-0.261,-1.696
20151216,-0.004,0.827,1.585,2.574
20151217,2.597,2.346,2.441,1.581
20151218,-0.228,1.838,-1.79,-1.913
20151221,-2.489,-4.579,-1.76,-0.373
20151222,0.436,-0.192,0.926,-0.155
20151224,0.756,0.673,-0.232,-0.515
20151225,-1.306,-1.058,-0.195,-0.11
20151228,0.08,0.276,0.107,0.554
20151229,0.024,0.359,0.1,0.575
20151230,1.2,0.641,1.238,0.271
20160104,-1.332,-0.852,-3.33,-3.109
20160105,-2.256,-2.153,-0.364,-0.418
20160106,0.064,-0.421,-1.447,-0.999
20160107,-1.482,-1.623,-1.658,-2.358
20160108,-3.236,-1.088,-1.461,-0.391
20160112,-0.521,-2.414,-1.873,-2.744
20160113,-0.125,0.971,1.328,2.844
20160114,-0.369,-1.845,-2.737,-2.716
20160115,0.788,1.166,0.666,-0.546
20160118,-4.05,-3.238,-2.328,-1.123
20160119,0.447,0.299,0.882,0.546
20160120,0.754,-0.334,-2.561,-3.779
20160121,-3.364,-1.758,-2.286,-2.46
20160122,-0.793,1.538,1.949,5.71
20160125,4.834,1.253,3.547,0.895
20160126,-1.84,-2.166,-1.608,-2.377
20160127,0.687,2.364,1.76,2.687
20160128,0.651,-0.04,-0.034,-0.716
20160129,0.557,2.314,-1.039,2.76
20160201,3.125,1.499,5.225,1.961
20160202,0.096,-0.227,0.103,-0.643
20160203,-1.244,-1.973,-3.476,-3.202
20160204,-2.467,-1.763,-0.815,-0.854
20160205,-1.657,-1.856,-1.871,-1.331
20160208,-1.015,1.211,-0.455,1.092
20160209,0.276,-2.549,-3.232,-5.555
20160210,-3.287,-3.081,-3.79,-2.34
20160212,-4.448,-4.595,-3.725,-4.963
20160215,-1.16,4.545,2.512,6.911
20160216,3.866,1.148,3.644,0.199
20160217,1.166,-0.781,-1.129,-1.368
20160218,0.639,0.757,3.066,2.251
20160219,-0.545,-1.773,-2.002,-1.428
20160222,-1.248,0.85,0.111,0.897
20160223,2.363,1.002,1.159,-0.367
20160224,-2.364,-2.126,-1.558,-0.852
20160225,0.831,1.315,1.263,1.401
20160226,2.032,1.555,1.459,0.297
20160229,0.011,-0.047,-1.004,-1.004
20160301,-1.858,-2.244,-1.063,0.366
20160302,2.336,4.35,3.297,4.027
20160303,1.839,0.875,1.832,1.267
20160304,1.378,0.47,1.01,0.322
20160307,0.573,-0.098,0.197,-0.61
20160308,-0.797,-0.686,-1.939,-0.761
20160309,-1.575,-1.211,-0.456,-0.843
20160310,1.109,1.08,1.315,1.255
20160311,-1.202,0.753,-0.825,0.512
20160314,3.23,1.609,3.401,1.726
20160315,0.375,-0.07,-0.624,-0.679
20160316,-1.395,-1.029,-0.54,-0.837
20160317,0.741,0.877,-0.806,-0.225
20160318,-1.317,-1.944,-1.203,-1.257
20160322,0.317,1.098,1.42,1.917
20160323,0.759,0.2,0.669,-0.279
20160324,-0.51,-0.59,-0.712,-0.641
20160325,-0.176,-0.088,0.269,0.652
20160328,1.055,0.829,0.425,0.771
20160329,-0.844,-0.179,-0.077,-0.18
20160330,0.545,-0.346,-0.429,-1.322
20160331,-0.475,-0.26,-0.697,-0.715
20160401,-1.647,-1.861,-3.929,-3.612
20160404,-3.852,-2.919,-0.52,-0.253
20160405,-0.271,-1.067,-2.086,-2.451
20160406,-1.993,-1.49,-0.547,-0.111
20160407,0.073,0.268,0.149,0.219
20160408,-0.908,0.981,-1.057,0.454
20160411,1.049,-1.565,0.346,-0.446
20160412,-0.269,1.161,1.077,1.122
20160413,2.658,2.735,2.757,2.801
20160414,2.973,3.035,2.871,3.183
20160415,0.543,0.104,0.71,-0.373
20160418,-1.198,-2.402,-2.828,-3.455
20160419,0.371,2.234,1.927,3.611
20160420,2.802,1.171,1.796,0.19
20160421,0.779,1.638,1.61,2.668
20160422,0.193,1.092,0.279,1.196
20160425,2.257,0.233,1.223,-0.761
20160426,-1.458,-1.07,-1.175,-0.494
20160427,0.064,-0.049,0.173,-0.362
20160428,0.398,0.884,-3.409,-3.678
20160502,-6.405,-7.166,-4.152,-3.162
20160506,-0.887,-0.524,0.087,-0.252
20160509,0.086,0.131,1.057,0.676
20160510,0.498,1.793,0.431,2.13
20160511,2.598,1.359,1.877,0.083
20160512,-1.669,-0.936,-0.985,0.405
20160513,2.071,0.873,0.16,-1.416
20160516,-2.484,-1.026,-0.055,0.33
20160517,1.376,0.14,0.714,1.126
20160518,-0.045,0.835,0.023,-0.049
20160519,1.173,0.271,0.465,0.012
20160520,-1.272,-0.418,-0.252,0.537
20160523,0.459,-0.474,-0.792,-0.49
20160524,-0.398,-0.519,0.326,-0.94
20160525,0.955,1.203,1.565,1.555
20160526,0.97,0.898,0.072,0.09
20160527,-0.576,-0.334,0.296,0.371
20160530,0.847,0.983,0.697,1.376
20160531,0.328,1.068,0.463,0.973
20160601,0.397,-0.613,-0.47,-1.634
20160602,-1.651,-1.92,-2.294,-2.346
20160603,-1.303,-0.619,0.176,0.48
20160606,-1.372,-0.81,-1.411,-0.374
20160607,1.682,0.719,1.3,0.574
20160608,0.428,0.775,0.275,0.928
20160609,0.117,-0.268,0.037,-0.97
20160610,-0.626,-0.852,-0.554,-0.403
20160613,-1.932,-1.868,-2.934,-3.57
20160614,-1.967,-1.56,-1.618,-1.005
20160615,-1.271,-0.531,-0.064,0.381
20160616,0.456,-0.528,-2.286,-3.097
20160617,-1.52,-0.872,1.207,1.067
20160620,1.317,1.638,1.61,2.317
20160621,0.232,1.035,-0.411,1.269
20160622,1.376,-0.255,1.321,-0.641
20160623,0.017,0.635,0.482,1.069
20160624,1.451,0.767,-7.726,-8.253
20160627,-7.504,-6.72,1.321,2.361
20160628,-0.386,0.779,-0.492,0.091
20160629,2.8,1.177,2.702,1.578
20160630,1.467,0.987,1.147,0.058
20160701,-0.348,-0.106,0.382,0.682
20160704,-0.921,0.255,-0.524,0.593
20160705,0.82,-0.656,0.313,-0.677
20160706,-1.592,-1.719,-2.826,-1.87
20160707,-0.57,-0.101,0.486,-0.67
20160708,-0.13,-0.125,-0.892,-1.114
20160711,0.32,2.672,1.768,3.907
20160712,3.736,2.627,3.709,2.433
20160713,2.363,1.265,1.49,0.84
20160714,-0.619,-0.277,0.202,0.947
20160715,0.943,1.264,1.023,0.681
20160719,1.309,0.716,0.72,1.357
20160720,0.209,-0.203,0.238,-0.248
20160721,1.243,1.464,1.117,0.766
20160722,-1.448,-1.47,-1.039,-1.094
20160725,0.258,0.519,0.273,-0.042
20160726,-0.723,-1.458,-1.756,-1.438
20160727,-0.059,1.713,1.236,1.705
20160728,0.423,-1.227,-0.46,-1.134
20160729,-1.435,0.378,-1.692,0.559
20160801,0.339,-0.01,0.891,0.401
20160802,0.331,-0.816,0.442,-1.48
20160803,-1.483,-1.624,-2.064,-1.899
