Date,NK_Open,NK_High,NK_Low,NK_Close,DOW,JPY,UST10,VIX
2011/12/28,8426.09,8456.66,8414.9,8423.62,12291.34961,77.88,2.002,21.91
2011/12/29,8367.71,8404.89,8330.87,8398.89,12151.41016,77.95,1.921,23.52
2011/12/30,8434.9,8455.35,8415.56,8455.35,12287.04004,77.67,1.899,22.65
2012/01/04,8549.54,8581.45,8547.7,8560.11,12217.55957,76.89,1.876,23.4
2012/01/05,8515.66,8519.16,8481.83,8488.71,12418.41992,76.72,1.984,22.22
2012/01/06,8488.98,8488.98,8349.33,8390.35,12415.7002,77.17,1.996,21.48
2012/01/10,8422.99,8450.59,8405.18,8422.26,12359.91992,76.96,1.958,20.63
2012/01/11,8440.96,8463.72,8426.03,8447.88,12462.46973,76.86,1.963,20.69
2012/01/12,8423.1,8426.83,8360.33,8385.59,12449.4502,76.87,1.905,21.05
2012/01/13,8471.1,8509.76,8458.68,8500.02,12471.01953,76.79,1.926,20.47
2012/01/16,8409.79,8409.79,8352.23,8378.36,12422.05957,76.96,1.871,20.91
2012/01/17,8420.12,8475.66,8413.22,8466.4,12452.06494,76.83,1.876,21.555
2012/01/18,8458.29,8595.78,8446.09,8550.58,12482.07031,76.82,1.858,22.2
2012/01/19,8596.68,8668.94,8596.68,8639.68,12578.9502,76.79,1.898,20.89
2012/01/20,8751.18,8791.39,8725.32,8766.36,12623.98047,77.08,1.982,19.87
2012/01/23,8753.91,8795.27,8744.54,8765.9,12720.48047,77.02,2.025,18.28
2012/01/24,8815.36,8825.09,8768.51,8785.33,12708.82031,77,2.058,18.67
2012/01/25,8842.01,8911.62,8816.09,8883.69,12675.75,77.68,2.063,18.91
2012/01/26,8890.49,8894.6,8834.93,8849.47,12758.84961,77.78,2.002,18.31
2012/01/27,8851.02,8886.02,8810.89,8841.22,12734.62988,77.47,1.94,18.57
2012/01/30,8803.79,8832.48,8774.23,8793.05,12660.45996,76.69,1.891,18.53
2012/01/31,8781.44,8836.68,8776.65,8802.51,12653.71973,76.38,1.846,19.4
2012/02/01,8789.06,8830.28,8780.1,8809.79,12632.91016,76.27,1.795,19.44
2012/02/02,8865.28,8893.22,8849.25,8876.82,12716.45996,76.2,1.83,18.55
2012/02/03,8849.17,8877.57,8825.98,8831.93,12705.41016,76.19,1.823,17.98
2012/02/06,8939.99,8949.32,8916.94,8929.2,12862.23047,76.61,1.924,17.1
2012/02/07,8904.16,8928.44,8887.19,8917.52,12845.12988,76.57,1.901,17.76
2012/02/08,8971.88,9015.59,8956.78,9015.59,12878.2002,76.77,1.977,17.65
2012/02/09,8996.13,9018.49,8942.87,9002.24,12883.9502,77.07,1.982,18.16
2012/02/10,9010.53,9016.97,8947.17,8947.17,12890.45996,77.66,2.036,18.63
2012/02/13,8954.03,9023.5,8948.54,8999.18,12801.23047,77.61,1.984,20.79
2012/02/14,8978.72,9072.08,8972.74,9052.07,12874.04004,77.52,1.978,19.04
2012/02/15,9108.84,9314.37,9107.68,9260.34,12878.28027,78.41,1.938,19.54
2012/02/16,9232.38,9308.93,9214.23,9238.1,12780.9502,78.5,1.933,21.14
2012/02/17,9371.12,9435.03,9369.25,9384.17,12904.08008,78.83,1.984,19.22
2012/02/20,9534.03,9549.31,9462.67,9485.09,12949.87012,79.56,2,17.78
2012/02/21,9458.68,9517.04,9440.41,9463.02,12957.78027,79.62,2.038,17.985
2012/02/22,9459.74,9564.05,9442.58,9554,12965.69043,79.85,2.061,18.19
2012/02/23,9549.77,9609.84,9513.65,9595.57,12938.66992,80.27,2.002,18.19
2012/02/24,9594.85,9647.38,9576.21,9647.38,12984.69043,79.95,1.996,16.8
2012/02/27,9726.2,9736.11,9628.25,9633.93,12982.9502,81.2,1.977,17.31
2012/02/28,9567.12,9722.52,9528.77,9722.52,12981.50977,80.47,1.925,18.19
2012/02/29,9771.62,9866.41,9706.22,9723.24,13005.12012,80.48,1.941,17.96
2012/03/01,9771.34,9865.75,9666.02,9707.37,12952.07031,81.29,1.974,18.43
2012/03/02,9797.05,9803.75,9729.24,9777.03,12980.29981,81.09,2.03,17.26
2012/03/05,9756.98,9792.14,9673.75,9698.59,12977.57031,81.8,1.979,17.29
2012/03/06,9704.61,9732.89,9602.84,9637.63,12962.80957,81.53,2.007,18.05
2012/03/07,9509.1,9603.19,9509.1,9576.06,12759.15039,80.64,1.95,20.87
2012/03/08,9674.94,9768.96,9659.15,9768.96,12837.33008,81.36,1.972,19.07
2012/03/09,9911.07,10007.62,9853.18,9929.74,12907.94043,81.6,2.016,17.95
2012/03/12,10015.92,10021.51,9889.86,9889.86,12922.01953,82.48,2.03,17.11
2012/03/13,9921.25,10011.88,9888.3,9899.08,12959.70996,82.38,2.037,15.64
2012/03/14,10064.12,10115.79,10050.52,10050.52,13177.67969,82.96,2.126,14.8
2012/03/15,10115.4,10158.74,10077.55,10123.28,13194.09961,83.83,2.274,15.31
2012/03/16,10110.57,10148.47,10090.09,10129.83,13252.75977,83.5,2.279,15.42
2012/03/19,10150.85,10172.64,10134.48,10141.99,13232.62012,83.44,2.298,14.47
2012/03/21,10100.87,10132.02,10073.9,10086.49,13239.12988,83.38,2.375,15.04
2012/03/22,10055.16,10136.85,10052.5,10127.08,13124.62012,83.2,2.296,15.13
2012/03/23,10014.87,10031.96,9999.37,10011.47,13046.13965,82.53,2.282,15.57
2012/03/26,10040.1,10056.2,10016.05,10018.24,13080.73047,82.35,2.233,14.82
2012/03/27,10152.9,10255.15,10152.25,10255.15,13241.62988,83.02,2.253,14.26
2012/03/28,10153.51,10197.8,10124.28,10182.57,13197.73047,83.07,2.187,15.59
2012/03/29,10134.78,10147.04,10084.77,10114.79,13126.20996,82.85,2.201,15.47
2012/03/30,10089.1,10111.09,10033.19,10083.56,13145.82031,82.29,2.159,15.48
2012/04/02,10161.72,10190.35,10109.87,10109.87,13212.04004,82.87,2.214,15.5
2012/04/03,10082.21,10084.07,10040.99,10050.39,13264.49023,81.64,2.18,15.64
2012/04/04,10045.88,10059.19,9819.99,9819.99,13199.54981,82.85,2.293,15.66
2012/04/05,9737.5,9806.4,9692.7,9767.61,13074.75,82.44,2.223,16.44
2012/04/06,9710.25,9739.59,9659.16,9688.45,13060.13965,82.21,2.18,16.7
2012/04/09,9565.31,9618.1,9535.33,9546.26,12994.86475,81.64,2.047,17.755
2012/04/10,9583.36,9648.12,9509.72,9538.02,12929.58984,81.64,2.047,18.81
2012/04/11,9398.6,9487.84,9388.14,9458.74,12715.92969,80.68,1.986,20.39
2012/04/12,9486.19,9541.04,9449.49,9524.79,12805.38965,81,2.037,20.02
2012/04/13,9613.19,9690.29,9603.97,9637.99,12986.58008,80.94,2.056,17.2
2012/04/16,9522.7,9532.91,9464.49,9470.64,12849.58984,80.92,1.989,19.55
2012/04/17,9476.15,9519.8,9455.32,9464.71,12921.41016,80.41,1.982,19.55
2012/04/18,9594.3,9682.88,9594.3,9667.26,13115.54004,81.06,1.996,18.46
2012/04/19,9578.68,9617.93,9565.83,9588.38,13032.75,81.32,1.975,18.64
2012/04/20,9574.99,9580.87,9532.68,9561.36,12964.09961,81.63,1.968,18.36
2012/04/23,9599.2,9643.27,9520.98,9542.17,13029.25977,81.52,1.959,17.44
2012/04/24,9466.08,9510.7,9423.3,9468.04,12927.16992,81.09,1.94,18.97
2012/04/25,9578.42,9582.73,9530.02,9561.01,13001.55957,81.4,1.974,18.1
2012/04/26,9613.16,9630.97,9531.03,9561.83,13090.71973,81.32,1.988,16.82
2012/04/27,9564.4,9691.7,9463.6,9520.89,13204.62012,81.07,1.947,16.24
2012/05/01,9471.66,9472.25,9332.79,9350.95,13228.30957,80.27,1.937,16.32
2012/05/02,9397.87,9417.96,9344.53,9380.25,13279.32031,80.23,1.945,16.6
2012/05/07,9198.17,9206.45,9109.01,9119.14,13268.57031,80.14,1.928,16.88
2012/05/08,9190.5,9207.56,9159.47,9181.65,13008.53027,79.91,1.873,18.94
2012/05/09,9112.72,9115.94,9021.2,9045.06,12932.08984,79.88,1.842,19.05
2012/05/10,9013.26,9075.63,8985.9,9009.65,12835.05957,79.64,1.826,20.08
2012/05/11,9019.4,9050.61,8944.63,8953.31,12855.04004,79.92,1.874,18.83
2012/05/14,8986.22,9031.09,8947.82,8973.84,12820.59961,79.96,1.841,19.89
2012/05/15,8910.85,8930.78,8838.78,8900.74,12695.34961,79.9,1.769,21.87
2012/05/16,8865.78,8883.73,8756.07,8801.17,12632,80.19,1.77,21.97
2012/05/17,8789.47,8885.08,8765.71,8876.59,12598.54981,80.31,1.759,22.27
2012/05/18,8727.58,8735.54,8588.16,8611.31,12442.49023,79.35,1.69,24.49
2012/05/21,8617.92,8676.2,8608.62,8633.89,12369.37988,79.03,1.723,25.1
2012/05/22,8721.59,8740.48,8690.47,8729.29,12504.48047,79.31,1.743,22.01
2012/05/23,8715.14,8715.14,8538.69,8556.6,12502.80957,79.98,1.777,22.48
2012/05/24,8537.99,8597.85,8496.61,8563.38,12496.15039,79.47,1.733,22.33
2012/05/25,8616.85,8616.85,8550.93,8580.39,12529.75,79.57,1.783,21.54
2012/05/28,8604.99,8624.51,8568.87,8593.15,12454.83008,79.68,1.746,21.76
2012/05/29,8565.56,8657.08,8517.18,8657.08,12517.76025,79.47,1.745,21.395
2012/05/30,8637.95,8656.71,8568.97,8633.19,12580.69043,79.52,1.748,21.03
2012/05/31,8499.68,8542.73,8455.13,8542.73,12419.86035,79.09,1.619,24.14
2012/06/01,8465.47,8487.44,8422.5,8440.25,12393.4502,78.36,1.563,24.06
2012/06/04,8278.65,8303.35,8238.96,8295.63,12118.57031,78.02,1.459,26.66
2012/06/05,8331.02,8388.14,8306.93,8382,12101.45996,78.34,1.524,26.12
2012/06/06,8428.36,8549,8412.55,8533.53,12127.9502,78.77,1.573,24.68
2012/06/07,8639.25,8647.79,8599.64,8639.72,12414.79004,79.23,1.661,22.16
2012/06/08,8609.78,8611.93,8427.2,8459.26,12460.95996,79.64,1.644,21.72
2012/06/11,8612.14,8665.8,8594.58,8624.9,12554.2002,79.49,1.632,21.23
2012/06/12,8478.78,8575.87,8452.5,8536.72,12411.23047,79.42,1.586,23.56
2012/06/13,8557.57,8615.89,8554.14,8587.84,12573.79981,79.54,1.664,22.09
2012/06/14,8531.4,8592.17,8520.99,8568.89,12496.37988,79.41,1.599,24.27
2012/06/15,8608.43,8625.19,8552.75,8569.32,12651.91016,79.39,1.642,21.68
2012/06/18,8723.55,8766.56,8711.49,8721.02,12767.16992,78.72,1.586,21.11
2012/06/19,8692.82,8712.86,8630.66,8655.87,12741.82031,79.12,1.574,18.32
2012/06/20,8739.1,8770.41,8711.22,8752.31,12837.33008,78.94,1.62,18.38
2012/06/21,8794.03,8859.04,8790.86,8824.07,12824.38965,79.52,1.65,17.24
2012/06/22,8733.5,8830.34,8731.79,8798.35,12573.57031,80.27,1.62,20.08
2012/06/25,8837.83,8837.83,8726.4,8734.62,12640.78027,80.42,1.676,18.11
2012/06/26,8671.61,8712.68,8619.36,8663.99,12502.66016,79.67,1.604,20.38
2012/06/27,8677.76,8730.49,8641.52,8730.49,12534.66992,79.5,1.628,19.72
2012/06/28,8816.07,8881.44,8805.65,8874.11,12627.00977,79.71,1.621,19.45
2012/06/29,8811.46,9044.04,8803.33,9006.78,12602.25977,79.45,1.584,19.71
2012/07/02,9103.79,9103.79,9003.48,9003.48,12880.08984,79.81,1.643,17.08
2012/07/03,9013.65,9082.39,9012.86,9066.59,12871.38965,79.5,1.587,16.74
2012/07/04,9119.69,9136.02,9095.31,9104.17,12943.66016,79.84,1.628,16.66
2012/07/05,9078.46,9130.54,9069.01,9079.8,12920.16504,79.84,1.6135,17.08
2012/07/06,9052.7,9082.04,8977.35,9020.75,12896.66992,79.89,1.599,17.5
2012/07/09,8922.99,8954.44,8892.17,8896.88,12772.46973,79.67,1.549,17.1
2012/07/10,8922.03,8966.99,8855.93,8857.73,12736.29004,79.58,1.513,17.98
2012/07/11,8819.04,8851,8797.73,8851,12653.12012,79.44,1.502,18.72
2012/07/12,8859.39,8862.8,8709.75,8720.01,12604.53027,79.75,1.515,17.95
2012/07/13,8701.35,8759.06,8695.44,8724.12,12573.26953,79.3,1.478,18.33
2012/07/17,8740.98,8808.87,8711.73,8755,12777.08984,79.22,1.491,16.74
2012/07/18,8796.15,8802.09,8715.14,8726.74,12805.54004,79.07,1.508,16.48
2012/07/19,8795,8835.8,8771.19,8795.55,12908.7002,78.81,1.494,16.16
2012/07/20,8785.87,8792.19,8662.72,8669.87,12943.36035,78.59,1.511,15.45
2012/07/23,8582.28,8606.23,8500.27,8508.32,12822.57031,78.49,1.458,16.27
2012/07/24,8497.99,8517.52,8446.18,8488.09,12721.45996,78.39,1.438,18.62
2012/07/25,8410.98,8433.58,8328.02,8365.9,12617.32031,78.19,1.391,20.47
2012/07/26,8408.22,8448.55,8358.51,8443.1,12676.04981,78.17,1.397,19.34
2012/07/27,8547.34,8569.09,8522.74,8566.64,12887.92969,78.22,1.438,17.53
2012/07/30,8658.83,8663.3,8589.19,8635.44,13075.66016,78.42,1.545,16.7
2012/07/31,8600.92,8732.84,8585.26,8695.06,13073.00977,78.18,1.5,18.03
2012/08/01,8622.04,8654.61,8578.16,8641.85,13008.67969,78.13,1.47,18.93
2012/08/02,8642.89,8705.91,8635.51,8653.18,12976.12988,78.44,1.524,18.96
2012/08/03,8539.71,8565.06,8513.2,8555.11,12878.87988,78.23,1.478,17.57
2012/08/06,8683.2,8751.8,8676.25,8726.29,13096.16992,78.48,1.568,15.64
2012/08/07,8714.12,8812.42,8711.9,8803.31,13117.50977,78.25,1.565,15.95
2012/08/08,8889.38,8962.95,8851.59,8881.16,13168.59961,78.61,1.628,15.99
2012/08/09,8870.81,9004.81,8862.17,8978.6,13175.63965,78.42,1.651,15.32
2012/08/10,8931.92,8954.85,8857.23,8891.44,13165.19043,78.56,1.695,15.28
2012/08/13,8871.68,8906.21,8867.63,8885.15,13207.9502,78.28,1.659,14.74
2012/08/14,8913.7,8970.99,8897.87,8929.88,13169.42969,78.32,1.666,13.7
2012/08/15,8960.28,8960.28,8866.06,8925.04,13172.13965,78.73,1.733,14.85
2012/08/16,8967.11,9094.09,8962.97,9092.76,13164.78027,79,1.817,14.63
2012/08/17,9120.22,9181.57,9097,9162.5,13250.11035,79.34,1.835,14.29
2012/08/20,9202.36,9222.87,9150.79,9171.16,13275.2002,79.56,1.814,13.45
2012/08/21,9165.15,9196.67,9146.07,9156.92,13271.63965,79.42,1.81,14.02
2012/08/22,9150.69,9162.97,9075.08,9131.74,13203.58008,79.28,1.802,15.02
2012/08/23,9080.67,9194.47,9062.54,9178.12,13172.75977,78.58,1.695,15.11
2012/08/24,9069.95,9090.67,9045.79,9070.76,13057.45996,78.48,1.675,15.96
2012/08/27,9140.41,9150.48,9084.87,9085.39,13157.96973,78.67,1.687,15.18
2012/08/28,9138.51,9140.62,8988.99,9033.29,13124.66992,78.75,1.652,16.35
2012/08/29,9045.73,9073.99,9033.83,9069.81,13102.99023,78.51,1.637,16.49
2012/08/30,9062.07,9062.07,8960.24,8983.78,13107.48047,78.7,1.652,17.06
2012/08/31,8891.75,8933.99,8839.91,8839.91,13000.70996,78.62,1.628,17.83
2012/09/03,8836.61,8893.39,8773.4,8783.89,13090.83984,78.39,1.548,17.47
2012/09/04,8787.97,8804.44,8729.22,8775.51,13063.39014,78.26,1.561,17.725
2012/09/05,8756.59,8759.26,8679.82,8679.82,13035.94043,78.42,1.574,17.98
2012/09/06,8690.34,8697,8646.03,8680.57,13047.48047,78.39,1.596,17.74
2012/09/07,8821.37,8871.65,8804.27,8871.65,13292,78.86,1.676,15.6
2012/09/10,8853.19,8874.54,8838.18,8869.37,13306.63965,78.27,1.668,14.38
2012/09/11,8811.33,8814.03,8769.47,8807.38,13254.29004,78.28,1.654,16.28
2012/09/12,8827.21,8959.96,8821.8,8959.96,13323.36035,77.77,1.7,16.41
2012/09/13,8950.01,9022.2,8932.1,8995.15,13333.34961,77.85,1.758,15.8
2012/09/14,9097.92,9193.27,9081.8,9159.39,13539.86035,77.49,1.721,14.05
2012/09/18,9155.49,9180.44,9120.61,9123.77,13593.37012,78.39,1.869,14.51
2012/09/19,9166.52,9288.53,9140.75,9232.21,13564.63965,78.82,1.812,14.18
2012/09/20,9174.19,9215.57,9079.19,9086.98,13577.95996,78.38,1.774,13.88
2012/09/21,9113.3,9159.33,9103.95,9110,13596.92969,78.25,1.765,14.07
2012/09/24,9071.32,9091.97,9031.13,9069.29,13579.46973,78.17,1.754,13.98
2012/09/25,9031.37,9112.54,9023.63,9091.54,13558.91992,77.86,1.715,14.15
2012/09/26,8941.75,8971.75,8894.02,8906.7,13457.54981,77.8,1.671,15.43
2012/09/27,8856.31,8959.25,8844.06,8949.87,13413.50977,77.75,1.609,16.81
2012/09/28,8986.63,8989.08,8838.85,8870.16,13485.96973,77.61,1.656,14.84
2012/10/01,8815.07,8829.35,8759.07,8796.51,13437.12988,77.92,1.633,15.73
2012/10/02,8826.36,8843.33,8774.75,8786.05,13515.11035,78,1.618,16.32
2012/10/03,8778.26,8806.75,8729.56,8746.87,13482.36035,78.16,1.62,15.71
2012/10/04,8783.13,8865.92,8738.31,8824.59,13494.61035,78.5,1.616,15.43
2012/10/05,8850.29,8880.23,8805.79,8863.3,13575.36035,78.48,1.673,14.55
2012/10/09,8822.39,8840.69,8765.55,8769.59,13610.15039,78.67,1.732,14.33
2012/10/10,8650.55,8660.68,8578.25,8596.23,13473.53027,78.25,1.713,16.37
2012/10/11,8514.63,8607.42,8514.63,8546.78,13344.96973,78.19,1.68,16.29
2012/10/12,8607.7,8620.18,8516.11,8534.12,13326.38965,78.33,1.668,15.59
2012/10/15,8517.77,8595.11,8488.14,8577.93,13328.84961,78.44,1.656,16.14
2012/10/16,8638.68,8707.95,8633.68,8701.31,13424.23047,78.64,1.668,15.27
2012/10/17,8777.39,8837.19,8758.7,8806.55,13551.78027,78.89,1.722,15.22
2012/10/18,8886.56,8992.36,8877.17,8982.86,13557,78.94,1.822,15.07
2012/10/19,8944.03,9016.9,8940.38,9002.68,13548.94043,79.28,1.831,15.03
2012/10/22,8874.52,9031.55,8867.79,9010.71,13343.50977,79.32,1.766,17.06
2012/10/23,9066.03,9075.58,8970.5,9014.25,13345.88965,79.94,1.815,16.62
2012/10/24,8896.41,9043.8,8896.41,8954.3,13102.53027,79.86,1.761,18.83
2012/10/25,8952.13,9057.31,8941.85,9055.2,13077.33984,79.81,1.794,18.33
2012/10/26,9058.93,9075.59,8933.06,8933.06,13103.67969,80.3,1.812,18.12
2012/10/29,8958.79,8986.05,8909.37,8929.34,13107.20996,79.65,1.749,17.81
2012/10/30,8941.82,8995.81,8841.98,8841.98,13103.62663,79.81,1.721,18.07333333
2012/10/31,8911.08,8985.58,8905.44,8928.29,13100.04329,79.64,1.7075,18.33666667
2012/11/01,8931.71,8976.08,8871.48,8946.87,13096.45996,79.77,1.694,18.6
2012/11/02,9049.22,9072.39,9031.43,9051.22,13232.62012,80.14,1.73,16.69
2012/11/05,9000.81,9040.18,8984.69,9007.44,13093.16016,80.47,1.717,17.59
2012/11/06,8989.58,8990.35,8957.49,8975.15,13112.44043,80.29,1.679,18.42
2012/11/07,9030.56,9032.32,8924.41,8972.89,13245.67969,80.36,1.751,17.58
2012/11/08,8868.42,8891.08,8811.41,8837.15,12932.73047,80,1.644,19.08
2012/11/09,8742.68,8779.24,8729.45,8757.6,12811.32031,79.47,1.618,18.49
2012/11/12,8701.28,8728.85,8676.44,8676.44,12815.38965,79.5,1.613,18.61
2012/11/13,8710.52,8723.46,8619.45,8661.05,12815.08008,79.5,1.604,16.68
2012/11/14,8660.27,8680.4,8653.49,8664.73,12756.17969,79.39,1.595,16.65
2012/11/15,8703.82,8829.72,8684.23,8829.72,12570.9502,80.25,1.589,17.92
2012/11/16,8898.33,9032.35,8898.33,9024.16,12542.37988,81.16,1.595,17.99
2012/11/19,9141.27,9183.46,9135.29,9153.2,12588.30957,81.3,1.584,16.41
2012/11/20,9198.42,9200.85,9129.43,9142.64,12795.95996,81.42,1.613,15.24
2012/11/21,9213.73,9248.98,9161.21,9222.52,12788.50977,81.67,1.668,15.08
2012/11/22,9336.32,9366.8,9304.72,9366.8,12836.88965,82.53,1.68,15.31
2012/11/26,9466.06,9487.94,9388.94,9388.94,12902.12988,82.47,1.673,15.405
2012/11/27,9371.13,9449.72,9370.59,9423.3,12967.37012,82.07,1.666,15.5
2012/11/28,9375.48,9407.62,9308.35,9308.35,12878.12988,82.14,1.639,15.92
2012/11/29,9370.29,9412.08,9350.4,9400.88,12985.11035,82.07,1.633,15.51
2012/11/30,9446.77,9492.91,9380.25,9446.01,13021.82031,82.12,1.62,15.06
2012/12/03,9484.2,9525.82,9453.48,9458.18,13025.58008,82.48,1.616,15.87
2012/12/04,9419.15,9457.19,9406.03,9432.46,12965.59961,82.25,1.622,16.64
2012/12/05,9380.37,9515.86,9376.97,9468.84,12951.78027,81.89,1.605,17.12
2012/12/06,9535.69,9565.43,9503.31,9545.16,13034.49023,82.47,1.591,16.46
2012/12/07,9547.14,9572.75,9522.13,9527.39,13074.04004,82.41,1.586,16.58
2012/12/10,9584.46,9584.46,9517.4,9533.75,13155.12988,82.48,1.623,15.9
2012/12/11,9510.6,9534.18,9487.95,9525.32,13169.87988,82.36,1.618,16.05
2012/12/12,9606.25,9606.25,9565.95,9581.46,13248.44043,82.52,1.656,15.57
2012/12/13,9681.2,9767.05,9672.47,9742.73,13245.4502,83.25,1.702,15.95
2012/12/14,9703.56,9775.75,9687.7,9737.56,13170.71973,83.64,1.732,16.56
2012/12/17,9895.68,9903.35,9826.3,9828.88,13135.00977,83.48,1.704,17
2012/12/18,9848.87,9967.24,9848.87,9923.01,13235.38965,83.89,1.773,16.34
2012/12/19,10025.4,10160.4,10016.98,10160.4,13350.95996,84.2,1.821,15.57
2012/12/20,10093.11,10147.68,10028.65,10039.33,13251.96973,84.41,1.807,17.36
2012/12/21,10145.58,10175.06,9924.42,9940.06,13311.71973,84.38,1.8,17.67
2012/12/25,10092.35,10119.35,10030.44,10080.12,13190.83984,84.23,1.77,17.84
2012/12/26,10131.22,10230.36,10107.34,10230.36,13152.71484,84.75,1.7595,18.66
2012/12/27,10295.26,10376.39,10288.85,10322.98,13114.58984,85.64,1.749,19.48
2012/12/28,10406.36,10433.63,10374.85,10395.18,13096.30957,86.1,1.734,19.47
2013/01/04,10604.5,10734.23,10602.24,10688.11,12938.11035,86.02,1.701,22.72
2013/01/07,10743.69,10743.69,10589.7,10599.01,13435.20996,88.15,1.903,13.83
2013/01/08,10544.21,10602.12,10463.43,10508.06,13384.29004,87.78,1.901,13.79
2013/01/09,10405.67,10620.7,10398.61,10578.57,13328.84961,87.05,1.864,13.62
2013/01/10,10635.11,10686.12,10619.65,10652.64,13390.50977,87.88,1.86,13.81
2013/01/11,10786.14,10830.43,10748.06,10801.57,13471.21973,88.78,1.899,13.49
2013/01/15,10914.65,10952.31,10851.66,10879.08,13488.42969,89.18,1.866,13.36
2013/01/16,10806.41,10806.41,10591.3,10600.44,13534.88965,88.79,1.836,13.55
2013/01/17,10660.94,10694.85,10432.97,10609.64,13511.23047,88.39,1.819,13.42
2013/01/18,10791.97,10913.3,10787.12,10913.3,13596.01953,89.88,1.884,13.57
2013/01/21,10941.45,10941.45,10747.74,10747.74,13649.7002,90.08,1.84,12.46
2013/01/22,10765.1,10859.42,10615.2,10709.93,13680.95508,89.61,1.8415,12.445
2013/01/23,10575.6,10663.09,10486.99,10486.99,13712.20996,88.71,1.843,12.43
2013/01/24,10441.11,10634.74,10441.11,10620.87,13779.33008,88.61,1.828,12.46
2013/01/25,10797.3,10926.65,10790.95,10926.65,13825.33008,90.33,1.852,12.69
2013/01/28,11002.86,11002.86,10824.31,10824.31,13895.98047,90.92,1.949,12.89
2013/01/29,10751.01,10937.63,10751.01,10866.72,13881.92969,90.85,1.965,13.57
2013/01/30,10913.97,11113.95,10905.64,11113.95,13954.41992,90.73,1.999,13.31
2013/01/31,11057.5,11145.38,11007.77,11138.66,13910.41992,91.08,1.992,14.32
2013/02/01,11193.72,11237.84,11142.26,11191.34,13860.58008,91.72,1.985,14.28
2013/02/04,11254.16,11285.49,11194.74,11260.35,14009.79004,92.72,2.025,12.9
2013/02/05,11105.24,11170.85,11046.92,11046.92,13880.08008,92.38,1.957,14.67
2013/02/06,11236.7,11498.42,11232.05,11463.75,13979.29981,93.63,2.005,13.72
2013/02/07,11406.32,11446.81,11295.62,11357.07,13986.51953,93.64,1.964,13.41
2013/02/08,11179.97,11299.71,11135.89,11153.16,13944.04981,93.63,1.959,13.5
2013/02/12,11346.72,11460.64,11343.44,11369.12,13992.96973,92.69,1.95,13.02
2013/02/13,11333.72,11365.27,11196.66,11251.41,14018.7002,93.47,1.979,12.64
2013/02/14,11273.4,11356.54,11243.49,11307.28,13982.91016,93.39,2.028,12.98
2013/02/15,11239.21,11261.58,11065.06,11173.83,13973.38965,92.88,1.998,12.66
2013/02/18,11318.22,11445.46,11308.83,11407.87,13981.75977,93.52,2.005,12.46
2013/02/19,11336.45,11412.86,11336.45,11372.34,14008.71484,93.95,2.0165,12.385
2013/02/20,11485.65,11510.52,11440.1,11468.28,14035.66992,93.58,2.028,12.31
2013/02/21,11404.73,11442.11,11301.77,11309.13,13927.54004,93.56,2.01,14.68
2013/02/22,11238.75,11390.65,11175.67,11385.94,13880.62012,93.11,1.974,15.22
2013/02/25,11564.55,11662.52,11562.1,11662.52,14000.57031,93.41,1.962,14.17
2013/02/26,11449.66,11520.24,11374.83,11398.81,13784.16992,91.81,1.865,18.99
2013/02/27,11418.56,11419.62,11253.97,11253.97,13900.12988,91.98,1.886,16.87
2013/02/28,11396.73,11563.75,11392.56,11559.36,14075.37012,92.23,1.9,14.73
2013/03/01,11464.71,11648.63,11464.71,11606.38,14054.49023,92.56,1.881,15.51
2013/03/04,11695.45,11767.68,11613.59,11652.29,14089.66016,93.59,1.845,15.36
2013/03/05,11732.57,11779.42,11666.38,11683.45,14127.82031,93.48,1.879,14.01
2013/03/06,11811.06,11933.82,11803.09,11932.27,14253.76953,93.29,1.898,13.48
2013/03/07,12037.25,12069.6,11946.01,11968.08,14296.24023,94.08,1.939,13.53
2013/03/08,12066.5,12283.62,12065.09,12283.62,14329.49023,94.83,1.995,13.06
2013/03/11,12363.09,12403.95,12300.83,12349.05,14397.07031,96.03,2.049,12.59
2013/03/12,12433.6,12461.97,12314.81,12314.81,14447.29004,96.28,2.061,11.56
2013/03/13,12252.29,12339.45,12234.48,12239.66,14450.05957,96.08,2.019,12.27
2013/03/14,12332.16,12395.73,12248.65,12381.19,14455.28027,96.11,2.023,11.83
2013/03/15,12437.68,12560.95,12434.47,12560.95,14539.13965,96.11,2.037,11.3
2013/03/18,12365.44,12373.17,12220.63,12220.63,14514.11035,95.28,1.991,11.3
