DATE,OPEN,HIGH,LOW,CLOSE,DOW,JPY,UST10
20110516,-1.759,-1.597,0.052,-0.942,-0.792,-0.272,-1.783
20110517,-0.786,0,-0.525,0.091,-0.377,0.087,-0.697
20110518,0.994,0.985,0.891,0.989,-0.55,0.788,-1.054
20110519,1.139,0.36,0.156,-0.428,0.644,0.282,2.223
20110520,-0.983,-0.619,0,-0.143,0.359,0,-0.346
20110523,-0.783,-1.307,-1.733,-1.536,-0.743,-0.024,-0.823
20110524,-1.372,-0.52,-0.324,0.175,-1.051,0.318,-0.574
20110525,0.794,0.158,0.058,-0.574,-0.203,0.098,-0.416
20110526,0.105,0.629,0.841,1.466,0.311,-0.024,0.512
20110527,0.158,0.261,0.005,-0.42,0.065,-1.091,-2.358
20110530,-0.316,-0.575,-0.422,-0.178,0.313,-0.42,0.424
20110531,0.105,1.715,0.417,1.966,0.514,0.087,-0.326
20110601,2.24,0.257,1.78,0.267,0.511,0.604,-0.098
20110602,-1.872,-1.554,-1.565,-1.708,-2.25,-0.518,-3.832
20110603,0.262,0.261,-0.21,-0.66,-0.339,-0.062,2.912
20110606,-0.947,-1.152,-1.433,-1.185,-0.797,-0.769,-1.328
20110607,-0.956,-0.422,0.048,0.665,-0.506,-0.187,0.2
20110608,0.532,0.053,0.379,0.069,-0.159,0.087,0.1
20110609,-0.053,0.137,-0.213,0.187,-0.181,-0.4,-1.816
20110610,1.193,1.624,1.219,0.498,0.624,0.612,1.716
20110613,-1.32,-1.708,-1.118,-0.699,-1.433,-0.037,-0.804
20110614,0.393,1.051,0.531,1.048,0.009,-0.162,0.369
20110615,1.524,0.308,0.849,0.277,1.025,0.386,3.781
20110616,-1.101,-1.053,-1.157,-1.718,-1.492,0.421,-4.353
20110617,-0.38,-0.481,-1.01,-0.638,0.539,-0.335,-1.392
20110620,-0.669,-0.27,0.29,0.031,0.358,-0.66,0.613
20110621,0.319,0.425,0.395,1.12,0.631,0.2,0.407
20110622,1.33,2.028,1.655,1.779,0.903,0.05,0.809
20110623,0.209,0,0.21,-0.34,-0.661,0.149,0
20110624,0.678,0.414,0.579,0.851,-0.494,0.162,-2.24
20110627,0,-0.574,-0.417,-1.043,-0.962,-0.087,-1.487
20110628,0.498,0.729,0.677,0.735,0.909,0.422,2.102
20110629,1.1,0.91,1.033,1.525,1.198,0.346,3.42
20110630,0.764,0.567,0.563,0.192,0.595,-0.371,2.827
20110701,0.304,0.461,0.662,0.528,1.239,-0.05,1.242
20110704,1.057,1.055,0.909,0.978,1.348,0.149,0.694
20110705,-0.15,-0.1,0.05,0.074,-0.051,-0.049,0.564
20110706,0.2,0.897,0.251,1.097,-0.051,0.358,-2.564
20110707,0.549,0.198,0.55,-0.113,0.446,-0.247,-0.289
20110708,1.285,0.887,0.992,0.659,0.738,0.481,0.896
20110711,-1.136,-0.788,-0.694,-0.675,-0.491,-0.778,-3.502
20110712,-1.25,-1.444,-1.553,-1.436,-1.204,-0.373,-3.561
20110713,-0.454,0.1,-0.207,0.374,-0.472,-1.101,-1.62
20110714,0.353,0.25,0.056,-0.272,0.359,-0.758,0.243
20110715,0,-0.2,0.348,0.385,-0.437,0.19,2.364
20110719,0.03,-0.401,-0.404,-0.853,0.342,0.164,-1.536
20110720,0.872,1.001,1.062,1.168,0.859,0.051,-1.037
20110721,0.1,-0.105,-0.15,0.045,-0.123,-0.456,1.825
20110722,0.874,1.194,1.097,1.209,1.206,-0.33,2.792
20110725,-0.327,-0.593,-0.397,-0.814,-0.34,-0.025,-1.673
20110726,-0.05,0.425,0.03,0.474,-0.699,-0.293,1.341
20110727,-0.268,-0.792,-0.299,-0.502,-0.729,-0.409,-1.645
20110728,-1.251,-1.15,-1.661,-1.462,-1.603,-0.064,0.91
20110729,-0.606,-0.302,-0.305,-0.692,-0.509,-0.141,-0.91
20110801,0.556,1.303,1.008,1.333,-0.795,-1.384,-5.674
20110802,-0.556,-1.606,-1.008,-1.216,-0.089,1.05,-1.407
20110803,-1.996,-1.993,-2.213,-2.13,-2.216,-0.349,-5.219
20110804,0.103,0.822,0.052,0.228,0.251,-0.207,0.077
20110805,-4.209,-4.385,-3.753,-3.791,-4.406,2.484,-8.288
20110808,-1.356,-1.455,-2.239,-2.2,0.534,-0.774,6.28
20110809,-4.409,-2.757,-4.519,-1.697,-5.706,-1.012,-10.134
20110810,4.464,2.207,4.132,1.048,3.9,-0.698,-1.786
20110811,-3.668,-1.979,-2.249,-0.63,-4.735,-0.416,-8.243
20110812,2.791,1.102,1.189,-0.203,3.873,0.156,10.76
20110815,0,0.335,1.17,1.359,1.122,-0.338,-3.179
20110816,0.549,0.383,0.497,0.231,1.88,0.182,2.102
20110817,-1.046,-0.735,-0.775,-0.552,-0.673,-0.104,-3.662
20110818,-0.044,-0.392,-0.859,-1.261,0.038,-0.156,-2.641
20110819,-3.469,-2.854,-2.553,-2.542,-3.747,0.026,-4.676
20110822,-0.46,-0.171,-0.982,-1.05,-1.586,-0.118,-0.048
20110823,0.058,-0.4,0.174,1.208,0.341,0.495,2.012
20110824,1.258,0.854,-0.174,-1.075,2.924,-0.352,2.297
20110825,-0.513,0.34,1.383,1.525,1.28,0.469,6.112
20110826,-0.114,-0.541,-0.006,0.289,-1.521,0.492,-2.65
20110829,0.581,1.396,0.132,0.607,1.201,-0.948,-1.989
20110830,1.825,0.804,2.183,1.152,2.232,0.365,3.323
20110831,-0.268,-0.323,-0.37,0.015,0.179,-0.299,-3.964
20110901,0.836,1.44,1.039,1.172,0.462,0.052,2.631
20110902,-0.334,-0.939,-0.994,-1.222,-1.038,0.169,-4.673
20110905,-1.673,-1.894,-1.732,-1.875,-2.229,-0.104,-6.692
20110906,-1.713,-1.539,-1.984,-2.232,-0.45,0.156,-0.301
20110907,0.632,0.755,1.331,1.992,-0.452,0.777,-0.302
20110908,1.421,1.173,0.664,0.338,2.444,-0.232,2.933
20110909,-1.044,-0.752,-0.343,-0.633,-1.048,0.271,-3.186
20110912,-2.775,-2.646,-2.435,-2.339,-2.725,0.039,-3.186
20110913,0.643,0.639,0.41,0.943,0.626,-0.517,1.709
20110914,0.465,0.405,-0.645,-1.144,0.404,-0.311,2.234
20110915,0.521,0.288,1.576,1.749,1.261,-0.299,0
20110916,1.545,1.944,1.666,2.228,1.644,0,4.467
20110920,-0.627,-1.142,-0.801,-1.625,0.662,0.104,-1.256
20110921,-0.309,0.114,0.057,0.228,-0.876,-0.522,-6.011
20110922,-0.898,-1.498,-1.947,-2.091,-2.519,0.301,-4.272
20110926,-1.11,-1.004,-2.198,-2.198,-3.578,-0.484,-7.61
20110927,-0.602,0.621,1.418,2.777,2.847,0.236,10.163
20110928,1.305,0.644,1.368,0.066,1.321,0.34,3.914
20110929,-0.937,0.467,-1.105,0.988,-1.62,-0.209,0.353
20110930,2.161,0.571,1.774,-0.011,1.291,0.248,0.752
20111003,-1.689,-2.059,-2.314,-1.795,-2.181,0.416,-4.339
20111004,-1.666,-1.252,-1.147,-1.051,-2.393,-0.56,-9.172
20111005,0.769,0.357,-0.194,-0.869,1.429,0.274,3.814
20111006,-0.326,0.525,1.438,1.645,1.207,-0.052,3.992
20111007,1.517,1.369,1.472,0.976,1.662,-0.13,5.203
20111011,1.62,1.636,1.574,1.934,-0.182,0.052,4.082
20111012,-0.159,-0.494,-0.416,-0.397,2.782,-0.026,3.968
20111013,1.289,1.035,1.364,0.961,0.894,0.507,2.425
20111014,-0.567,-0.751,-0.855,-0.857,-0.354,-0.26,-1.366
20111017,1.116,1.399,1.397,1.494,1.439,0.402,3.113
20111018,-1.391,-1.557,-1.469,-1.563,-2.148,-0.48,-4.358
20111019,0.564,0.654,0.206,0.35,1.567,-0.078,0.924
20111020,-0.851,-1.115,-0.84,-1.036,-0.628,0.078,-0.831
20111021,-0.627,-0.38,-0.23,-0.038,0.322,0.052,1.381
20111024,0.985,1.639,1.261,1.884,2.287,-0.77,1.317
20111025,1.151,0.295,-0.076,-0.928,0.884,-0.118,0.809
20111026,-2.196,-0.81,-1.297,-0.158,-1.753,-0.105,-5.521
20111027,1.21,1.441,1.027,2.015,1.378,0.079,4.305
20111028,3.136,1.775,3.06,1.379,2.82,-0.263,7.756
20111031,-0.53,0.723,-0.163,-0.688,0.185,-0.211,-2.591
20111101,-1.458,-2.281,-1.759,-1.715,-2.283,3.244,-9.376
20111102,-1.828,-2.56,-2.19,-2.233,-2.516,-0.013,-6.089
20111104,0.473,1.081,1.021,1.846,1.516,-0.205,-0.101
20111107,0.12,-0.4,0.139,-0.391,1.236,0.115,2.434
20111108,-0.314,-0.086,-1.119,-1.281,0.708,-0.205,-0.887
20111109,-0.226,-0.103,0.402,1.148,0.84,-0.475,2.879
20111110,-1.47,-1.875,-2.074,-2.951,-3.251,0.077,-5.589
20111111,-0.599,-0.393,-0.175,0.161,0.954,-0.142,4.525
20111114,0.994,1.031,1.284,1.043,2.161,-0.672,0
20111115,-0.981,-0.824,-0.792,-0.721,-0.617,-0.052,-0.585
20111116,-0.003,-0.194,-0.805,-0.926,0.142,-0.013,0.195
20111117,-1.472,-0.889,-0.701,0.194,-1.588,-0.026,-2.42
20111118,-0.568,-1.101,-0.485,-1.243,-1.139,-0.13,-1.765
20111121,-0.3,-0.277,-0.188,-0.319,0.216,-0.091,2.015
20111122,-1.026,-0.302,-0.999,-0.402,-2.132,0.052,-2.015
20111124,-0.905,-1.659,-1.262,-1.815,-0.465,0.052,-2.213
20111125,-0.628,-0.162,-0.265,-0.063,-1.147,0.259,-1.468
20111128,1.606,1.481,1.512,1.55,-1.16,0.71,3.68
20111129,1.215,1.855,1.104,2.271,2.561,0.462,0.254
20111130,0.437,-0.502,0.123,-0.511,0.283,-0.154,0.91
20111201,2.043,2.558,2.543,1.911,4.153,-0.476,4.09
20111202,0.256,-0.117,0.173,0.538,-0.213,0.219,0.722
20111205,1.093,0.7,0.882,0.602,-0.005,0.282,-2.574
20111206,-0.609,-0.379,-1.125,-1.399,0.65,-0.231,0
20111207,-0.183,0.67,0.502,1.7,0.431,-0.077,2.574
20111208,0.407,-0.471,0.127,-0.662,0.38,-0.09,-2.574
20111209,-1.664,-1.299,-1.426,-1.49,-1.642,0,-3.148
20111212,1.533,1.226,1.521,1.365,1.543,-0.09,4.613
20111213,-1.367,-1.02,-1.336,-1.174,-1.346,0.45,-2.255
20111214,-0.255,-0.627,-0.381,-0.395,-0.554,0.013,-2.714
20111215,-0.763,-1.003,-1.33,-1.678,-1.106,0.192,-3.052
20111216,-0.389,-0.262,0.2,0.29,0.383,-0.346,0.367
20111219,-0.63,-0.813,-1.425,-1.265,-0.02,-0.103,-3.19
20111220,-0.544,-0.12,0.548,0.485,-0.847,0.321,-2.24
20111221,1.488,1.381,1.47,1.471,2.827,-0.205,6.264
20111222,-0.156,-0.408,-0.677,-0.769,0.034,0.282,2.207
20111226,0.885,0.943,1.108,0.998,0.51,0.115,-0.867
20111227,-0.725,-0.687,-0.578,-0.458,0.499,-0.205,3.67
20111228,-0.2,-0.019,-0.162,-0.201,0.496,-0.167,-1.192
20111229,-0.695,-0.614,-1.004,-0.294,-1.145,0.09,-4.13
20111230,0.8,0.599,1.011,0.67,1.11,-0.36,-1.152
20120104,1.35,1.48,1.558,1.231,-0.567,-1.009,-1.219
20120105,-0.397,-0.729,-0.774,-0.838,1.631,-0.221,5.597
20120106,-0.314,-0.355,-1.574,-1.165,-0.022,0.585,0.603
20120110,-0.78,-0.453,0.667,0.38,-0.45,-0.272,-1.922
20120111,0.213,0.155,0.248,0.304,0.826,-0.13,0.255
20120112,-0.212,-0.437,-0.783,-0.74,-0.105,0.013,-2.999
20120113,0.568,0.979,1.17,1.355,0.173,-0.104,1.096
20120116,-0.726,-1.182,-1.266,-1.442,-0.393,0.221,-2.897
20120117,0.123,0.78,0.728,1.045,0.241,-0.169,0.267
20120118,0.452,1.407,0.39,0.989,0.241,-0.013,-0.964
20120119,1.623,0.848,1.767,1.037,0.773,-0.039,2.13
20120120,1.781,1.403,1.485,1.456,0.357,0.377,4.331
20120123,0.031,0.044,0.22,-0.005,0.762,-0.078,2.146
20120124,0.7,0.338,0.274,0.221,-0.092,-0.026,1.616
20120125,0.302,0.976,0.541,1.113,-0.261,0.879,0.243
20120126,0.547,-0.191,0.213,-0.386,0.653,0.129,-3.001
20120127,-0.445,-0.097,-0.272,-0.093,-0.19,-0.399,-3.146
20120130,-0.535,-0.604,-0.417,-0.546,-0.584,-1.012,-2.558
20120131,-0.254,0.048,0.028,0.108,-0.053,-0.405,-2.408
20120201,0.087,-0.072,0.039,0.083,-0.165,-0.144,-2.802
20120202,0.863,0.71,0.784,0.758,0.659,-0.092,1.931
20120203,-0.182,-0.176,-0.263,-0.507,-0.087,-0.013,-0.383
20120206,1.021,0.805,1.025,1.095,1.227,0.55,5.392
20120207,-0.402,-0.234,-0.334,-0.131,-0.133,-0.052,-1.203
20120208,0.758,0.971,0.78,1.094,0.257,0.261,3.92
20120209,0.27,0.032,-0.155,-0.148,0.045,0.39,0.253
20120210,0.16,-0.017,0.048,-0.614,0.051,0.763,2.688
20120213,-0.629,0.072,0.015,0.58,-0.695,-0.064,-2.587
20120214,0.275,0.537,0.27,0.586,0.567,-0.116,-0.303
20120215,1.439,2.636,1.493,2.275,0.033,1.142,-2.043
20120216,1.347,-0.058,1.163,-0.24,-0.759,0.115,-0.258
20120217,1.492,1.346,1.668,1.569,0.959,0.42,2.604
20120220,1.723,1.204,0.992,1.07,0.354,0.922,0.803
20120221,-0.793,-0.339,-0.236,-0.233,0.061,0.075,1.882
20120222,0.011,0.493,0.023,0.957,0.061,0.288,1.122
20120223,0.947,0.478,0.75,0.434,-0.209,0.525,-2.904
20120224,0.471,0.39,0.655,0.538,0.355,-0.399,-0.3
20120227,1.36,0.916,0.542,-0.14,-0.013,1.551,-0.956
20120228,-1.649,-0.14,-1.039,0.915,-0.011,-0.903,-2.665
20120229,2.115,1.469,1.845,0.007,0.182,0.012,0.828
20120301,-0.003,-0.007,-0.415,-0.163,-0.409,1.001,1.686
20120302,0.263,-0.63,0.652,0.715,0.218,-0.246,2.797
20120305,-0.41,-0.118,-0.572,-0.806,-0.021,0.872,-2.544
20120306,-0.538,-0.607,-0.736,-0.631,-0.114,-0.331,1.405
20120307,-2.035,-1.342,-0.981,-0.641,-1.584,-1.098,-2.881
20120308,1.729,1.711,1.566,1.994,0.611,0.889,1.122
20120309,2.411,2.414,1.989,1.632,0.549,0.295,2.207
20120312,1.052,0.139,0.372,-0.402,0.109,1.073,0.692
20120313,-0.95,-0.096,-0.016,0.093,0.291,-0.121,0.344
20120314,1.43,1.033,1.627,1.518,1.668,0.702,4.276
20120315,0.508,0.424,0.269,0.721,0.125,1.043,6.73
20120316,-0.048,-0.101,0.124,0.065,0.444,-0.394,0.22
20120319,0.398,0.238,0.439,0.12,-0.152,-0.072,0.83
20120321,-0.494,-0.4,-0.6,-0.549,0.049,-0.072,3.296
20120322,-0.454,0.048,-0.213,0.402,-0.869,-0.216,-3.383
20120323,-0.401,-1.04,-0.53,-1.148,-0.6,-0.809,-0.612
20120326,0.252,0.241,0.167,0.068,0.265,-0.218,-2.171
20120327,1.117,1.959,1.351,2.337,1.223,0.81,0.892
20120328,0.006,-0.561,-0.276,-0.71,-0.332,0.06,-2.973
20120329,-0.185,-0.499,-0.391,-0.668,-0.543,-0.265,0.638
20120330,-0.452,-0.355,-0.513,-0.309,0.149,-0.678,-1.927
20120402,0.717,0.781,0.761,0.261,0.502,0.702,2.516
20120403,-0.786,-1.048,-0.684,-0.59,0.396,-1.495,-1.548
20120404,-0.361,-0.247,-2.226,-2.319,-0.491,1.471,5.054
20120405,-3.118,-2.545,-1.305,-0.535,-0.95,-0.496,-3.1
20120406,-0.28,-0.684,-0.347,-0.814,-0.112,-0.279,-1.953
20120409,-1.504,-1.255,-1.29,-1.478,-0.501,-0.696,-6.295
20120410,0.189,0.312,-0.269,-0.086,-0.504,0,0
20120411,-1.947,-1.675,-1.287,-0.835,-1.666,-1.183,-3.025
20120412,0.928,0.559,0.651,0.696,0.701,0.396,2.536
20120413,1.33,1.552,1.622,1.181,1.405,-0.074,0.928
20120416,-0.946,-1.637,-1.463,-1.752,-1.06,-0.025,-3.313
20120417,-0.49,-0.138,-0.097,-0.063,0.557,-0.632,-0.353
20120418,1.239,1.699,1.459,2.117,1.491,0.805,0.704
20120419,-0.163,-0.673,-0.297,-0.819,-0.633,0.32,-1.058
20120420,-0.039,-0.386,-0.347,-0.282,-0.528,0.38,-0.355
20120423,0.253,0.649,-0.123,-0.201,0.501,-0.135,-0.458
20120424,-1.396,-1.384,-1.031,-0.78,-0.787,-0.529,-0.975
20120425,1.18,0.755,1.126,0.977,0.574,0.382,1.737
20120426,0.362,0.502,0.011,0.009,0.683,-0.098,0.707
20120427,-0.509,0.629,-0.71,-0.429,0.866,-0.308,-2.084
20120501,-0.974,-2.29,-1.392,-1.801,0.179,-0.992,-0.515
20120502,-0.782,-0.575,0.126,0.313,0.385,-0.05,0.412
20120507,-2.148,-2.271,-2.553,-2.823,-0.081,-0.112,-0.878
20120508,-0.083,0.012,0.552,0.683,-1.979,-0.287,-2.894
20120509,-0.85,-1,-1.521,-1.499,-0.589,-0.038,-1.669
20120510,-1.097,-0.443,-0.392,-0.392,-0.753,-0.301,-0.872
20120511,0.068,-0.276,-0.46,-0.627,0.156,0.351,2.595
20120514,-0.369,-0.216,0.036,0.229,-0.268,0.05,-1.777
20120515,-0.842,-1.117,-1.226,-0.818,-0.982,-0.075,-3.989
20120516,-0.507,-0.528,-0.94,-1.125,-0.5,0.362,0.057
20120517,-0.864,0.015,0.11,0.853,-0.265,0.15,-0.623
20120518,-0.707,-1.697,-2.046,-3.034,-1.246,-1.203,-4.002
20120521,-1.264,-0.682,0.238,0.262,-0.589,-0.404,1.934
20120522,1.196,0.738,0.946,1.099,1.086,0.354,1.154
20120523,-0.074,-0.29,-1.762,-1.998,-0.013,0.841,1.932
20120524,-2.054,-1.355,-0.494,0.079,-0.053,-0.64,-2.507
20120525,0.919,0.221,0.637,0.198,0.269,0.126,2.844
20120528,-0.138,0.089,0.21,0.149,-0.6,0.138,-2.097
20120529,-0.459,0.377,-0.605,0.741,0.504,-0.264,-0.057
20120530,0.842,-0.004,0.606,-0.276,0.501,0.063,0.172
20120531,-1.614,-1.325,-1.337,-1.053,-1.287,-0.542,-7.666
20120601,-0.403,-0.649,-0.387,-1.207,-0.213,-0.927,-3.52
20120604,-2.232,-2.193,-2.203,-1.728,-2.243,-0.435,-6.886
20120605,0.631,1.016,0.822,1.036,-0.141,0.409,4.359
20120606,1.162,1.9,1.263,1.792,0.219,0.547,3.165
20120607,2.471,1.149,2.2,1.237,2.338,0.582,5.444
20120608,-0.342,-0.416,-2.026,-2.111,0.371,0.516,-1.029
20120611,0.027,0.624,1.967,1.939,0.745,-0.189,-0.733
20120612,-1.561,-1.043,-1.667,-1.028,-1.145,-0.088,-2.859
20120613,0.925,0.466,1.195,0.597,1.301,0.151,4.801
20120614,-0.306,-0.276,-0.388,-0.221,-0.618,-0.164,-3.985
20120615,0.899,0.384,0.372,0.005,1.237,-0.025,2.654
20120618,1.328,1.626,1.839,1.755,0.907,-0.848,-3.47
20120619,-0.353,-0.614,-0.932,-0.75,-0.199,0.507,-0.759
20120620,0.531,0.658,0.929,1.108,0.747,-0.228,2.881
20120621,0.627,1.005,0.91,0.817,-0.101,0.732,1.835
20120622,-0.691,-0.324,-0.674,-0.292,-1.975,0.939,-1.835
20120625,1.188,0.085,-0.062,-0.727,0.533,0.187,3.398
20120626,-1.899,-1.426,-1.234,-0.812,-1.099,-0.937,-4.391
20120627,0.071,0.204,0.257,0.765,0.256,-0.214,1.485
20120628,1.581,1.714,1.882,1.632,0.734,0.264,-0.431
20120629,-0.052,1.814,-0.026,1.484,-0.196,-0.327,-2.309
20120702,3.264,0.658,2.248,-0.037,2.181,0.452,3.657
20120703,-0.995,-0.235,0.104,0.699,-0.068,-0.389,-3.468
20120704,1.17,0.589,0.911,0.414,0.56,0.427,2.551
20120705,-0.453,-0.06,-0.29,-0.268,-0.182,0,-0.895
20120706,-0.284,-0.533,-1.016,-0.652,-0.182,0.063,-0.903
20120709,-1.443,-1.415,-0.953,-1.383,-0.968,-0.276,-3.177
20120710,-0.011,0.14,-0.408,-0.441,-0.284,-0.113,-2.352
20120711,-1.161,-1.302,-0.659,-0.076,-0.655,-0.176,-0.73
20120712,0.456,0.133,-1.005,-1.491,-0.385,0.389,0.862
20120713,-1.8,-1.177,-0.164,0.047,-0.248,-0.566,-2.473
20120717,0.454,0.567,0.187,0.353,1.608,-0.101,0.876
20120718,0.629,-0.077,0.039,-0.323,0.222,-0.19,1.134
20120719,-0.013,0.382,0.641,0.785,0.802,-0.329,-0.933
20120720,-0.104,-0.495,-1.244,-1.439,0.268,-0.28,1.131
20120723,-2.345,-2.138,-1.893,-1.881,-0.938,-0.127,-3.571
20120724,-0.987,-1.036,-0.638,-0.238,-0.792,-0.127,-1.381
20120725,-1.029,-0.99,-1.409,-1.45,-0.822,-0.255,-3.323
20120726,-0.033,0.177,0.365,0.919,0.464,-0.026,0.43
20120727,1.641,1.417,1.946,1.453,1.658,0.064,2.893
20120730,1.296,1.093,0.777,0.8,1.446,0.255,7.177
20120731,-0.671,0.799,-0.046,0.688,-0.02,-0.307,-2.956
20120801,0.245,-0.9,-0.083,-0.614,-0.493,-0.064,-2.02
20120802,0.242,0.591,0.666,0.131,-0.251,0.396,3.608
20120803,-1.201,-1.631,-1.426,-1.14,-0.752,-0.268,-3.065
20120806,1.666,2.157,1.897,1.981,1.673,0.319,5.911
20120807,0.355,0.69,0.41,0.879,0.163,-0.293,-0.192
20120808,1.991,1.694,1.591,0.88,0.389,0.459,3.947
20120809,-0.209,0.466,0.119,1.091,0.053,-0.242,1.403
20120810,0.687,-0.556,-0.056,-0.975,-0.079,0.178,2.63
20120813,-0.677,-0.545,0.117,-0.071,0.324,-0.357,-2.147
20120814,0.473,0.725,0.34,0.502,-0.292,0.051,0.421
20120815,0.521,-0.119,-0.358,-0.054,0.021,0.522,3.943
20120816,0.076,1.482,1.087,1.862,-0.056,0.342,4.733
20120817,1.693,0.957,1.484,0.764,0.646,0.429,0.986
20120820,0.897,0.449,0.59,0.094,0.189,0.277,-1.151
20120821,-0.405,-0.284,-0.052,-0.155,-0.027,-0.176,-0.221
20120822,-0.158,-0.367,-0.779,-0.275,-0.514,-0.176,-0.443
20120823,-0.768,0.343,-0.138,0.507,-0.234,-0.887,-6.121
20120824,-0.118,-1.135,-0.185,-1.177,-0.879,-0.127,-1.187
20120827,0.774,0.656,0.431,0.161,0.767,0.242,0.714
20120828,-0.021,-0.108,-1.061,-0.575,-0.253,0.102,-2.097
20120829,-1.02,-0.732,0.498,0.403,-0.165,-0.305,-0.912
20120830,0.18,-0.131,-0.818,-0.953,0.034,0.242,0.912
20120831,-1.897,-1.423,-1.352,-1.614,-0.818,-0.102,-1.463
20120903,-0.622,-0.455,-0.755,-0.636,0.691,-0.293,-5.039
20120904,-0.552,-1.005,-0.505,-0.095,-0.21,-0.166,0.836
20120905,-0.358,-0.514,-0.568,-1.096,-0.21,0.204,0.829
20120906,-0.759,-0.713,-0.39,0.009,0.088,-0.038,1.388
20120907,1.497,1.988,1.814,2.177,1.857,0.598,4.891
20120910,0.36,0.033,0.384,-0.026,0.11,-0.751,-0.478
20120911,-0.474,-0.684,-0.78,-0.701,-0.394,0.013,-0.843
20120912,0.18,1.642,0.595,1.718,0.52,-0.654,2.743
20120913,1.382,0.692,1.243,0.392,0.075,0.103,3.355
20120914,1.639,1.878,1.662,1.809,1.537,-0.464,-2.127
20120918,0.631,-0.14,0.426,-0.39,0.394,1.155,8.25
20120919,0.12,1.171,0.221,1.182,-0.212,0.547,-3.097
20120920,0.084,-0.789,-0.676,-1.586,0.098,-0.56,-2.119
20120921,-0.666,-0.612,0.272,0.253,0.14,-0.166,-0.509
20120924,-0.462,-0.738,-0.803,-0.448,-0.128,-0.102,-0.625
20120925,-0.441,0.226,-0.083,0.245,-0.151,-0.397,-2.249
20120926,-0.997,-1.557,-1.447,-2.054,-0.75,-0.077,-2.599
20120927,-0.96,-0.139,-0.563,0.484,-0.328,-0.064,-3.781
20120928,1.461,0.332,-0.059,-0.895,0.539,-0.18,2.879
20121001,-1.928,-1.793,-0.907,-0.834,-0.363,0.399,-1.399
20121002,0.128,0.158,0.179,-0.119,0.579,0.103,-0.923
20121003,-0.546,-0.415,-0.516,-0.447,-0.243,0.205,0.124
20121004,0.055,0.67,0.1,0.885,0.091,0.434,-0.247
20121005,0.762,0.161,0.769,0.438,0.597,-0.025,3.466
20121009,-0.316,-0.446,-0.458,-1.063,0.256,0.242,3.466
20121010,-1.967,-2.057,-2.16,-1.997,-1.009,-0.535,-1.103
20121011,-1.584,-0.617,-0.744,-0.577,-0.959,-0.077,-1.945
20121012,1.087,0.148,0.017,-0.148,-0.139,0.179,-0.717
20121015,-1.05,-0.291,-0.329,0.512,0.018,0.14,-0.722
20121016,1.41,1.304,1.7,1.428,0.713,0.255,0.722
20121017,1.593,1.473,1.438,1.202,0.946,0.317,3.186
20121018,1.236,1.741,1.344,1.982,0.039,0.063,5.645
20121019,0.645,0.273,0.71,0.22,-0.059,0.43,0.493
20121022,-0.78,0.162,-0.815,0.089,-1.528,0.05,-3.615
20121023,2.135,0.486,1.152,0.039,0.018,0.779,2.737
20121024,-1.889,-0.351,-0.829,-0.667,-1.84,-0.1,-3.02
20121025,0.624,0.149,0.509,1.121,-0.192,-0.063,1.857
20121026,1.186,0.202,-0.098,-1.358,0.201,0.612,0.998
20121029,-1.112,-0.992,-0.266,-0.042,0.027,-0.813,-3.539
20121030,-0.19,0.109,-0.759,-0.983,-0.027,0.201,-1.614
20121031,-0.344,-0.114,0.715,0.971,-0.027,-0.213,-0.788
20121101,0.231,-0.106,-0.382,0.208,-0.027,0.163,-0.794
20121102,1.307,1.067,1.787,1.16,1.034,0.463,2.103
20121105,-0.536,-0.356,-0.519,-0.485,-1.06,0.411,-0.754
20121106,-0.125,-0.553,-0.303,-0.359,0.147,-0.224,-2.238
20121107,0.455,0.466,-0.37,-0.025,1.011,0.087,4.199
20121108,-1.812,-1.576,-1.274,-1.524,-2.391,-0.449,-6.305
20121109,-1.428,-1.266,-0.935,-0.904,-0.943,-0.665,-1.594
20121112,-0.475,-0.576,-0.609,-0.931,0.032,0.038,-0.31
20121113,0.106,-0.062,-0.659,-0.178,-0.002,0,-0.56
20121114,-0.579,-0.495,0.394,0.042,-0.461,-0.138,-0.563
20121115,0.502,1.706,0.355,1.886,-1.463,1.077,-0.377
20121116,2.21,2.269,2.435,2.178,-0.228,1.128,0.377
20121119,2.694,1.659,2.628,1.42,0.366,0.172,-0.692
20121120,0.623,0.189,-0.064,-0.115,1.636,0.147,1.814
20121121,0.166,0.522,0.348,0.87,-0.058,0.307,3.353
20121122,1.322,1.266,1.554,1.552,0.378,1.048,0.717
20121126,1.38,1.285,0.901,0.236,0.507,-0.073,-0.418
20121127,-1.008,-0.404,-0.196,0.365,0.504,-0.486,-0.419
20121128,0.046,-0.447,-0.666,-1.227,-0.691,0.085,-1.634
20121129,-0.055,0.047,0.451,0.989,0.827,-0.085,-0.367
20121130,0.813,0.855,0.319,0.479,0.282,0.061,-0.799
20121203,0.395,0.346,0.778,0.129,0.029,0.437,-0.247
20121204,-0.688,-0.723,-0.503,-0.272,-0.462,-0.279,0.371
20121205,-0.413,0.618,-0.309,0.385,-0.107,-0.439,-1.054
20121206,1.642,0.52,1.338,0.803,0.637,0.706,-0.876
20121207,0.12,0.076,0.198,-0.186,0.303,-0.073,-0.315
20121210,0.39,0.122,-0.05,0.067,0.618,0.085,2.306
